0,1,offset,t
-0.6054854737145106,-0.21653124390468764,-1,0
0.20994878759293653,0.9872947613786072,-1,1
0.7956812141853158,0.0950821075877491,-1,1
0.6370639802886602,0.20805917762450954,-1,0
-0.10682187476256771,0.3816717070819378,-1,0
0.6217990255255744,0.7166811110086415,-1,1
0.9738338803689389,0.16855634945536876,-1,1
1.3844594040933829,1.024178356815216,-1,0
0.543978011913085,0.11578200615048927,-1,0
-0.2662355514390181,0.29748122990870596,-1,1
0.3338260658004252,-0.07151829791326779,-1,1
0.8978129080137669,1.0306705474621722,-1,0
-0.03391232345540394,-0.06717350152886202,-1,0
-0.21926538545159951,1.1757748614828745,-1,1
1.1383587014843306,-0.26293957889451397,-1,1
0.3455504237393924,1.2502032435863455,-1,0
-0.37953158013830623,0.7294988302539455,-1,0
0.5336981547158315,1.573595094828895,-1,1
1.3707331619593095,0.43486712322011356,-1,1
0.6527747610019088,1.3528565691988428,-1,0
-0.12011083609562513,-0.7401182603277142,-1,0
0.1593307017671614,0.7150188996067459,-1,1
-0.3318888758379239,-0.0012201661538407173,-1,1
1.593349219763488,1.8727306267053816,-1,0
-0.9722959648916164,-0.08725326764804628,-1,0
-0.7368366276102288,1.591960665071903,-1,1
0.5039949318590797,-0.096232149722008,-1,1
0.04712658490452237,0.9555658374042884,-1,0
-0.22322139228623294,0.5166651200695889,-1,0
-0.47198969486936126,1.2997146452041481,-1,1
1.5032394088565821,0.6245211072864859,-1,1
1.1626378102443988,0.9858538546238809,-1,0
-0.016490737386708598,0.223724742568021,-1,0
-0.06979143104781076,0.6300355836154712,-1,1
0.7651792172214368,0.1441305955635225,-1,1
1.2629717209310725,0.9362894467419087,-1,0
-0.19928219169327244,-0.4904995791545248,-1,0
-0.17966008588719373,0.6181702879846924,-1,1
1.3153269718741902,-0.3183746619334638,-1,1
0.894983304451273,1.3395096565401565,-1,0
-1.4121598468571939,0.7844542849145405,-1,0
-0.07458260866071281,1.2321707436963556,-1,1
0.35983445686582793,-0.5538306340504237,-1,1
1.6870939391965556,1.159879019891973,-1,0
-0.26937008986671573,-0.6069107232192825,-1,0
-0.22433820428813842,1.164424562150007,-1,1
1.2641386376569783,-0.1412409853419025,-1,1
1.49858373065088,0.481945939391773,-1,0
0.07747549836624214,0.5670704363806994,-1,0
0.2717311466108863,1.2003983472007558,-1,1
1.6133376663158856,-0.08959327186641015,-1,1
0.8249593120298436,1.3289561801758638,-1,0
-0.4255257945667091,0.5161580896369664,-1,0
0.6588561198509257,1.7629634379273837,-1,1
0.7219301356027803,0.8426149313752704,-1,1
0.347339218263232,0.39957689152271236,-1,0
0.2903489580734313,-0.15570255522090268,-1,0
0.5335237912664103,1.5826343874084348,-1,1
0.8535131068529722,-0.3596646991339805,-1,1
0.601943063599615,0.7335890570175072,-1,0
0.3698078489965219,0.9656211528872684,-1,0
0.21733079576358796,2.2118410577436514,-1,1
0.8059992531398481,0.3279118250138789,-1,1
1.5318283416757235,1.1103630345372497,-1,0
0.9337116372248072,0.041194698231455336,-1,0
0.488044858395801,0.527658688550974,-1,1
0.7723966527996962,0.12779189408505154,-1,1
1.24883819272449,0.6174615238443684,-1,0
-0.18289483645817572,-0.2157212438963811,-1,0
-0.19140977633270362,0.42426521256548855,-1,1
1.2774097031277662,-0.04263628244332501,-1,1
1.6879521476820663,1.7352228450582672,-1,0
0.3986543271293436,0.16677561968740956,-1,0
-0.32069848937252154,1.4583599351103855,-1,1
1.1849051268775135,0.5859837742792171,-1,1
0.30581181084296793,1.0067830116558738,-1,0
0.07875891509093566,-0.3876309194463744,-1,0
0.8727592955013463,1.3132747185133886,-1,1
0.16461932096255905,0.23656897130482635,-1,1
0.9044876556359682,1.0446513890237785,-1,0
0.0297370964447854,0.05190114110722966,-1,0
-0.5184319465869353,0.2578862942941671,-1,1
1.0020646357504546,-0.06438744666400084,-1,1
1.5908431511509047,1.7212640018358254,-1,0
0.4919959394485428,-0.1445260867178397,-1,0
-0.4186444362738972,1.3895890557763602,-1,1
0.9130203057233062,-0.030070351440725684,-1,1
0.5311540660450151,1.027399083551881,-1,0
-0.06751183577342666,0.24741086789309652,-1,0
0.20196828739457864,0.5167343664691917,-1,1
1.6967669719336573,-0.616968421754637,-1,1
0.3187242243305338,0.6074883583538813,-1,0
0.1396221477814933,0.6007458085366617,-1,0
0.033659501583437765,-0.03438760778627792,-1,1
1.5722517818839234,0.8030010454607568,-1,1
-0.053115072914335704,0.8957436153498489,-1,0
0.5003657698324692,-0.03354344666731033,-1,0
0.1560590608806003,0.9887598046363909,-1,1
1.1029042040489414,0.6802732110434956,-1,1
0.8287305670722861,1.2755980079840774,-1,0
-0.18922578324521497,0.6773811982318687,-1,0
0.03828833371418985,0.6259222466606582,-1,1
0.8569951972754883,-0.1301315537641554,-1,1
1.4232865195933488,0.763057951385284,-1,0
-0.2405844123542751,0.29153123273655723,-1,0
-0.025048303956899512,0.8473372819305856,-1,1
1.1591639439586703,0.21701238498066075,-1,1
0.9833833249690082,1.6534545739382813,-1,0
0.012728051671491332,0.4441155168940577,-1,0
-0.7829336085062005,1.510514680891646,-1,1
2.107328445566564,0.1017854512071612,-1,1
0.9295392320196154,0.6031734246187717,-1,0
-0.5573130592636801,0.06787176712726013,-1,0
0.19134692904388909,1.039581711749596,-1,1
0.8853734254323921,0.08203966765837768,-1,1
1.2346676403748629,1.087252790629505,-1,0
0.4563010633676367,-0.03768867157945383,-1,0
-0.46558039645148136,1.8121146551753013,-1,1
1.1856805950208797,0.5335891213069038,-1,1
0.9671170311126678,0.9062458178317708,-1,0
-0.2639529784688819,-0.2873175423834054,-1,0
0.10482433863393258,1.0976740250976598,-1,1
1.7081112346062448,0.6574024912779347,-1,1
0.9582974458606763,0.8799820238123353,-1,0
0.5199260548943941,-0.2831683852805757,-1,0
-0.151574939688923,1.4233326832458724,-1,1
0.49818277229427355,-0.333820866433302,-1,1
1.7802370348004624,0.3303246844955293,-1,0
0.630038360925019,0.49566083719538323,-1,0
0.07029729021803441,1.0059922885726824,-1,1
0.7093823991980288,-0.5693164894078314,-1,1
0.6129194605749426,0.8930397259512344,-1,0
-0.7091023086790154,-0.4377894504499765,-1,0
-0.528851749890912,0.07341705671215515,-1,1
1.3479407553261462,0.41200667469168356,-1,1
1.0439194731406694,1.3007386218549317,-1,0
-0.18730977549431135,-0.14374546829850685,-1,0
0.7392093913081353,0.9412284164332781,-1,1
1.0698004096395222,0.1943466587879777,-1,1
0.6278488867035261,0.3663228950186084,-1,0
-0.44189491057037183,-1.0751743076015463,-1,0
0.49872761410777106,0.9434385794760447,-1,1
1.9294854894608853,-0.14336492065750406,-1,1
0.49145229977571747,0.3242873753415235,-1,0
-0.10070339923002636,0.8270905392154301,-1,0
0.2547305651139036,0.7133848845468141,-1,1
1.0194686859516067,-0.3649124412195622,-1,1
1.3284025408156594,1.8972095425660145,-1,0
0.21162794259869636,0.8344031293045198,-1,0
-0.011175750375265315,0.4041351094094169,-1,1
0.9647032948784201,0.31946548893120674,-1,1
0.4722203580663672,0.8281006597390944,-1,0
-0.1953136486010476,-0.5324056970567477,-1,0
0.22423256832427235,0.6269173230573525,-1,1
1.726820295691589,0.2267008256528919,-1,1
0.21711686003857456,0.32959162297681843,-1,0
0.07098621673859846,-0.1703108329964768,-1,0
0.23675637842078126,1.2587739476645474,-1,1
1.3370921131799989,0.34502518185338443,-1,1
1.3945738529585678,0.7867586621131801,-1,0
0.40477391085053166,-0.4730356370746771,-1,0
0.6004573922102127,1.2749696058507252,-1,1
1.890155404939817,-0.8512011790024264,-1,1
0.2871278359283299,0.9371829651899802,-1,0
0.3515964460691246,-0.15451677495424732,-1,0
-0.9202325237740105,1.0750647090251235,-1,1
0.987999768728471,0.33754482371750594,-1,1
1.037532058482637,0.8068574606724739,-1,0
